NODE_TYPE,NODE_TYPE2,FACILITYID,LEGACYID,NODE_NO,NODE_SIZE,MATERIAL,INVERT,RIM_ELEVATION,I_I_SOURCE,I_I_QUANTITY,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,INSTALL_DATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,ENABLED,ANCILLARYROLE,Latitude,Longitude
2,Riser Pocket,1000074659,27868,1225711404,75,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051114,20081120,0,0,49.209426,-122.881920
2,Riser Pocket,1000074664,27878,1237211305,150,PVC Plastic,0.13,,,,In Service,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051115,,1,0,49.207626,-122.878744
2,Riser Pocket,1000074692,27925,1239111372,75,PVC Plastic,0.64,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051116,20120420,0,0,49.208836,-122.878220
2,Riser Pocket,1000074739,27983,1248411373,100,PVC Plastic,0.33,,,,Abandoned,7885-002,1977,Surrey,,LINE BW-F,,,,,,,,20051117,20120420,0,0,49.208856,-122.875664
2,Riser Pocket,1000074699,27934,1250711382,100,PVC Plastic,0.55,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051116,20120420,0,0,49.209014,-122.875023
2,Riser Pocket,1000074741,27985,1252311374,100,PVC Plastic,0.59,,,,Abandoned,7885-002,1977,Surrey,,LINE BW-F,,,,,,,,20051117,20120420,0,0,49.208859,-122.874572
2,Riser Pocket,1000074697,27932,1244711382,100,PVC Plastic,0.37,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051116,20120420,0,0,49.209008,-122.876676
2,Riser Pocket,1000075118,28140,1271211343,63,PVC Plastic,1.24,,,,In Service,4515,1978,Surrey,,LINE BE-A,,,,,,,,20051124,,1,0,49.208304,-122.869354
3,Valve Chamber,1000838271,,1600701556,,,,,,,In Service,4797-5020-00,,,,,Final AB,,,,,,,20071205,,1,0,49.031057,-122.779152
3,Valve Chamber,1000851878,,,1200,Concrete,-0.81,,,,In Service,4707-3040-00,2008,Surrey,,,Final AB,,,,,,,20080529,20080529,1,0,49.055273,-122.884017
3,Valve Chamber,1000862113,,1899309852,2400,Concrete,6.16,8.1,,,In Service,4707-3120-00,2008,Surrey,,,Final AB,,,,,,,20081103,20081222,1,0,49.180996,-122.696050
3,Valve Chamber,1000838568,,,,,,,,,In Service,7892-0106-00,,,,,Final AB,,,,,,,20071207,,1,0,49.067356,-122.792145
3,Valve Chamber,1000838861,,1141010342,,,,,,,In Service,7804-0411-00,,,,,Final AB,,,,,,,20071211,,1,0,49.190227,-122.905353
3,Valve Chamber,1000838498,,,,,,,,,In Service,4514,,,,,Final AB,,,,,,,20071207,,1,0,49.009429,-122.757204
3,Valve Chamber,1000838854,,1148810437,,,,,,,In Service,7804-0411-00,,,,,Final AB,,,,,,,20071211,,1,0,49.191940,-122.903217
3,Valve Chamber,1000838855,,1146610633,,,,,,,In Service,7804-0411-00,,,,,Final AB,,,,,,,20071211,,1,0,49.195486,-122.903793
3,Valve Chamber,1000838858,,1144110381,,,,,,,In Service,7804-0411-00,,,,,Final AB,,,,,,,20071211,,1,0,49.190929,-122.904494
3,Valve Chamber,1000838863,,1136210281,,,,,,,In Service,7804-0411-00,,,,,Final AB,,,,,,,20071211,,1,0,49.189126,-122.906684
3,Valve Chamber,1000838864,,1134510206,,,,,,,In Service,7804-0411-00,,,,,Final AB,,,,,,,20071211,,1,0,49.187774,-122.907156
3,Valve Chamber,1000838898,,1443003526,,,,,,,In Service,7804-0411-00,,,,,Final AB,,,,,,,20071212,,1,0,49.066782,-122.822430
2,Riser Pocket,1000866003,,1195610581,150,PVC Plastic,,,,,In Service,,2008,Surrey,,,,,,,,,,20081121,20081121,1,0,49.194545,-122.890274
2,Riser Pocket,1000075050,22671,1285111487,75,PVC Plastic,1.16,1.26,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051103,,1,0,49.210901,-122.865513
2,Riser Pocket,1000075051,22678,1290411487,150,PVC Plastic,0.95,1.13,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.210898,-122.864041
2,Riser Pocket,1000075052,22679,1290511487,150,PVC Plastic,0.95,1.13,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.210894,-122.864036
2,Riser Pocket,1000075053,22680,1290511486,150,PVC Plastic,0.95,1.13,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.210890,-122.864031
2,Riser Pocket,1000075054,22681,1291111487,150,PVC Plastic,1.1,1.28,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.210902,-122.863871
2,Riser Pocket,1000075055,22682,1291711504,150,PVC Plastic,0.89,1.07,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.211213,-122.863701
2,Riser Pocket,1000075056,22683,1291611505,150,PVC Plastic,0.89,1.07,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.211208,-122.863705
2,Riser Pocket,1000075057,22686,1291611532,150,PVC Plastic,0.83,1.01,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.211723,-122.863704
2,Riser Pocket,1000075058,22687,1291711533,150,PVC Plastic,0.83,1.01,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.211727,-122.863697
2,Riser Pocket,1000075059,22688,1291811533,150,PVC Plastic,0.83,1.01,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.211732,-122.863691
2,Riser Pocket,1000075060,22684,1291411507,150,PVC Plastic,0.89,1.07,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.211201,-122.863710
2,Riser Pocket,1000075061,22689,1290211548,150,PVC Plastic,0.77,0.95,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.212009,-122.864096
2,Riser Pocket,1000075145,28173,1277811452,75,PVC Plastic,0.67,,,,In Service,4515,1978,Surrey,,LINE BE-A,,,,,,,,20051128,,1,0,49.210272,-122.867551
2,Riser Pocket,1000074665,27879,1237311333,150,PVC Plastic,0.35,,,,In Service,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051115,,1,0,49.208137,-122.878736
2,Riser Pocket,1000074666,27880,1237211336,63,PVC Plastic,0.53,,,,In Service,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051115,,1,0,49.208189,-122.878741
2,Riser Pocket,1000074802,27525,1214410695,150,PVC Plastic,0.24,,,,In Service,C-4122,1989,Surrey,,LINE BSW-J  SEE ALSO S-010-070,,,,,,,,20051030,,1,0,49.196578,-122.885083
2,Riser Pocket,1000074803,27526,1214410696,150,PVC Plastic,0.24,,,,In Service,C-4122,1989,Surrey,,LINE BSW-F  SEE ALSO S-010-070,,,,,,,,20051030,,1,0,49.196578,-122.885083
2,Riser Pocket,1000074804,27527,1216810724,150,PVC Plastic,0.09,,,,In Service,C-4122,1989,Surrey,,LINE BSW-F,,,,,,,,20051030,,1,0,49.197103,-122.884451
2,Riser Pocket,1000074805,27528,1216710724,150,PVC Plastic,0.09,,,,In Service,C-4122,1989,Surrey,,LINE BSW-J,,,,,,,,20051030,,1,0,49.197103,-122.884451
2,Riser Pocket,1000074806,27529,1216610724,150,PVC Plastic,0.09,,,,In Service,C-4122,1989,Surrey,,LINE BSW-K,,,,,,,,20051030,,1,0,49.197106,-122.884458
2,Riser Pocket,1000074807,27530,1220510775,150,PVC Plastic,-0.05,,,,In Service,C-4122,1989,Surrey,,LINE BSW-K,,,,,,,,20051030,,1,0,49.198026,-122.883350
2,Riser Pocket,1000074808,27531,1220610775,150,PVC Plastic,-0.05,,,,In Service,C-4122,1989,Surrey,,LINE BSW-J,,,,,,,,20051030,,1,0,49.198024,-122.883347
2,Riser Pocket,1000074811,27537,1224210818,150,PVC Plastic,-0.02,,,,In Service,C-4122,1995,Surrey,,LINE BSW-J  SEE ASLO S-010-070,,,,,,,,20051030,,1,0,49.198805,-122.882363
2,Riser Pocket,1000074850,27279,1193210438,100,PVC Plastic,-0.19,,,,Abandoned,4516,1978,Surrey,,LINE BSW-H,,,,,,,,20051024,20091127,0,0,49.191957,-122.890953
2,Riser Pocket,1000075172,28207,1273811549,75,PVC Plastic,0.56,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051129,,1,0,49.212020,-122.868630
2,Riser Pocket,1000075173,28208,1276911549,75,PVC Plastic,0.61,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051129,,1,0,49.212022,-122.867779
2,Riser Pocket,1000075174,28210,1277711560,75,PVC Plastic,0.38,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051129,,1,0,49.212218,-122.867554
2,Riser Pocket,1000075175,28211,1268711579,63,PVC Plastic,0.69,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051129,,1,0,49.212578,-122.870038
2,Riser Pocket,1000075176,28212,1271211580,63,PVC Plastic,0.69,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051129,,1,0,49.212580,-122.869358
2,Riser Pocket,1000075181,28220,1253511415,150,PVC Plastic,0.7,,,,In Service,4797-6120-00,1998,Surrey,,LINE BW-F,,,,,,,,20051129,,1,0,49.209592,-122.874244
2,Riser Pocket,1000075065,22693,1290611541,150,PVC Plastic,1.07,1.25,,,In Service,7899-0159-00,2002,Surrey,,,,,,,,,,20051105,,1,0,49.211868,-122.864000
2,Riser Pocket,1000075066,24360,1289011463,150,PVC Plastic,1.3,,,,In Service,4515,1978,Surrey,,LINE BE-E  SEE ALSO S-010-068,,,,,,,,20051103,,1,0,49.210442,-122.864430
2,Riser Pocket,1000075070,27732,1280711635,75,PVC Plastic,0.56,,,,In Service,4515,1978,Surrey,,LINE BE-H,,,,,,,,20051107,,1,0,49.213585,-122.866716
2,Riser Pocket,1000075146,28174,1268811461,63,PVC Plastic,0.76,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.210440,-122.870016
2,Riser Pocket,1000075147,28175,1270811461,63,PVC Plastic,0.76,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.210442,-122.869483
2,Riser Pocket,1000075148,28176,1273911462,75,PVC Plastic,0.76,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.210444,-122.868619
2,Riser Pocket,1000075149,28177,1276911462,75,PVC Plastic,0.81,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.210446,-122.867789
2,Riser Pocket,1000075150,28179,1269711470,63,PVC Plastic,0.81,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.210591,-122.869770
2,Riser Pocket,1000075151,28180,1272711470,75,PVC Plastic,0.99,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.210594,-122.868940
2,Riser Pocket,1000074969,27474,1222010834,150,PVC Plastic,0.61,,,,In Service,S-757,1995,Surrey,,LINE BSW-E SEE ALSO S-010-079,,,,,,,,20051028,,1,0,49.199076,-122.882982
2,Riser Pocket,1000074970,27475,1222010833,150,PVC Plastic,0.16,,,,In Service,C-4122,1995,Surrey,,LINE BSW-I,,,,,,,,20051028,,1,0,49.199076,-122.882982
2,Riser Pocket,1000074636,28136,1278811482,63,PVC Plastic,0.93,,,,In Service,4515,1978,Surrey,,LINE BE-B,,,,,,,,20051124,,1,0,49.210807,-122.867263
2,Riser Pocket,1000074637,28138,1269111343,63,PVC Plastic,0.96,,,,In Service,4515,1978,Surrey,,LINE BE-A,,,,,,,,20051124,,1,0,49.208303,-122.869958
2,Riser Pocket,1000075182,28221,1252411424,150,PVC Plastic,0.33,,,,Abandoned,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051129,20120425,0,0,49.209776,-122.874563
2,Riser Pocket,1000074550,28018,1253311344,150,PVC Plastic,0.61,,,,In Service,4515,1977,Surrey,,LINE BW-G,,,,,,,,20051121,,1,0,49.208323,-122.874317
2,Riser Pocket,1000074551,28019,1253311371,150,PVC Plastic,0.32,,,,In Service,4515,1977,Surrey,,LINE BW-G,,,,,,,,20051121,,1,0,49.208807,-122.874313
2,Riser Pocket,1000074552,28020,1253311400,150,PVC Plastic,0.37,,,,In Service,4515,1977,Surrey,,LINE BW-G,,,,,,,,20051121,,1,0,49.209337,-122.874305
2,Riser Pocket,1000074553,28021,1253111385,150,PVC Plastic,0.55,,,,In Service,4796-6120-00,1998,Surrey,,LINE BW-F,,,,,,,,20051121,,1,0,49.209031,-122.874361
2,Riser Pocket,1000074723,27963,1252211433,75,PVC Plastic,0.64,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051117,20120419,0,0,49.209939,-122.874595
2,Riser Pocket,1000074594,28085,1265411409,100,PVC Plastic,0.54,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.209502,-122.870967
2,Riser Pocket,1000074689,27910,1241211331,63,PVC Plastic,0.69,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051115,20120420,0,0,49.208101,-122.877646
2,Riser Pocket,1000074690,27911,1238211331,75,PVC Plastic,0.51,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051115,20120420,0,0,49.208098,-122.878488
2,Riser Pocket,1000074696,27931,1241811381,100,PVC Plastic,0.38,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051116,20120420,0,0,49.209006,-122.877481
2,Riser Pocket,1000074693,27927,1242211372,63,PVC Plastic,0.61,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051116,20120420,0,0,49.208839,-122.877373
2,Riser Pocket,1000074623,28122,1257611634,75,PVC Plastic,0.84,,,,Abandoned,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,20141029,0,0,49.213566,-122.873118
1,Pigging Chamber,1000794959,,1918704186,2400,Precast Concrete,37.04,38.89,,,In Service,7802-0262-00,2006,Surrey,,,Final AB,,,,,,,20060801,20060801,1,0,49.078453,-122.691342
2,Riser Pocket,1000075020,27679,1279311541,150,PVC Plastic,0.61,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051103,,1,0,49.211872,-122.867123
2,Riser Pocket,1000075021,27680,1281511541,150,PVC Plastic,0.71,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051103,,1,0,49.211871,-122.866513
2,Riser Pocket,1000074812,27540,1229410806,150,PVC Plastic,-0.11,,,,Abandoned,C-4122,1995,Surrey,,LINE BSW-J,,,,,,,,20051030,20081121,0,0,49.198572,-122.880944
2,Riser Pocket,1000074592,28082,1262911383,75,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.209026,-122.871648
2,Riser Pocket,1000074567,28038,1263711324,63,PVC Plastic,0.67,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051121,20120423,0,0,49.207955,-122.871440
3,Valve Chamber,1000838493,,,,,,,,,In Service,7892-0106-00,,,,,Final AB,,,,,,,20071207,20071207,1,0,49.067355,-122.795460
2,Riser Pocket,1000074587,28077,1261711374,75,PVC Plastic,0.78,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.208857,-122.871996
2,Riser Pocket,1000074596,28088,1262211424,100,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.209767,-122.871848
2,Riser Pocket,1000074588,28078,1258511373,63,PVC Plastic,0.76,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.208854,-122.872858
2,Riser Pocket,1000074691,27913,1238211358,75,PVC Plastic,0.46,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051115,20120420,0,0,49.208579,-122.878480
2,Riser Pocket,1000074591,28081,1260311383,75,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.209023,-122.872369
2,Riser Pocket,1000074589,28079,1255411373,63,PVC Plastic,0.76,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.208851,-122.873717
2,Riser Pocket,1000074740,27984,1250811373,100,PVC Plastic,0.46,,,,Abandoned,7885-002,1977,Surrey,,LINE BW-F,,,,,,,,20051117,20120420,0,0,49.208858,-122.874986
2,Riser Pocket,1000074590,28080,1257211383,63,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.209020,-122.873216
