ANCILLARYROLE,ENABLED,FITTING_TYPE,FITTING_TYPE2,FACILITYID,LEGACYID,NODE_NO,FITTING_SIZE,MATERIAL,RIM_ELEVATION,INVERT,DEPTH,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
,1,4,Tee,1000859134,,1486707591,200,DI,,29.66,,In Service,7803-0113-00,2007,Surrey,,,Final AB,,,,,,20080919,20170918,49.140329,-122.810113
,1,4,Tee,1001788249,,1520502358,300,CAS,,102.71,,In Service,1212-5020-00,2016,Surrey,,,Initial AB,,,,,,20160707,20160707,49.045611,-122.801168
,1,3,Tap,1001939995,,1227710869,150,DI,,-0.95,,In Service,1212-3030-00,2016,Surrey,,,Initial AB,,,,,,20170711,20170918,49.199744,-122.881393
,0,4,Tee,1001859331,,1368711310,450,DI,,69.4,,In Service,1201-3020-00,2002,Surrey,,,Final AB,,,,,,20160215,20160215,49.207665,-122.842455
,1,2,Reducer,1001883066,,1520402358,450,DI,,,,In Service,1212-5020-00,2016,Surrey,,450X300,Initial AB,,,,,,20160707,20160707,49.045611,-122.801185
0,1,1,Cross,1000841670,,1917903174,400,DI,,44.99,,In Service,7805-0293-00,2007,Surrey,,,Final AB,,,,,,20080122,20131119,49.060137,-122.691676
,1,4,Tee,1001417306,,1908007277,200,CAS,,82.03,,In Service,7805-0230-00,2010,Surrey,,,Final AB,,,,,,20120704,20130710,49.134400,-122.693936
,1,0,Cap,1001422956,,1927906443,300,DI,,,,In Service,7809-0116-00,2013,Surrey,,,Initial AB,,,,,,20131028,20131028,49.119288,-122.688558
,0,0,Cap,1001422966,,1927306429,200,DI,,,,Abandoned,7809-0116-00,2013,Surrey,,,Initial AB,,,,,,20131028,20131028,49.119029,-122.688714
,0,0,Cap,1001715049,,1919906429,200,DI,,,,Abandoned,7809-0116-00,2013,Surrey,,,Initial AB,,,,,,20131028,20131028,49.119041,-122.690769
,1,2,Reducer,1001715070,,1927406429,300,DI,,47,,In Service,7809-0116-00,2013,Surrey,,300X200,Initial AB,,,,,,20131028,20131028,49.119029,-122.688682
,1,2,Reducer,1001433575,,1879003173,350,CAS,,,,In Service,7805-0293-00,2007,Surrey,,350 X 300 Reducer,Final AB,,,,,,20120914,20131119,49.060159,-122.702399
0,0,4,Tee,1000315635,2807,1439505997,,,62,,,Abandoned,,1948,Surrey,,,,,,,,,19910509,20120611,49.111772,-122.823204
0,1,1,Cross,1000315636,2810,1439406018,,,61.07,,,In Service,,1978,Surrey,,,,,,,,,19910509,20120611,49.111883,-122.823245
,0,0,Cap,1001126693,,1439806012,100,DI,,,,Abandoned,,2008,Surrey,,,Initial AB,,,,,,20090626,20120611,49.111771,-122.823142
,1,0,Cap,1001415470,,1431706012,100,CAS,,,,In Service,1206-3100-00,2012,Surrey,,,Final AB,,,,,,20120611,20120611,49.111774,-122.825385
,0,0,Cap,1001415471,,1431806012,100,CAS,,,,Abandoned,1206-3100-00,2012,Surrey,,,Final AB,,,,,,20120611,20120611,49.111774,-122.825364
,0,0,Cap,1001415475,,1439606010,100,CAS,,,,Abandoned,1206-3100-00,2012,Surrey,,,Final AB,,,,,,20120611,20120611,49.111729,-122.823204
,1,4,Tee,1001952593,,1359602880,350,DI,,,,In Service,,2017,Surrey,,FT02505,Final AB,,,,,,20171023,20171023,49.055124,-122.845432
,1,3,Tap,1001952582,,1279401792,300,DI,,70.27,,In Service,,2017,Surrey,,FT02504,Final AB,,,,,,20171023,20171023,49.035460,-122.867575
0,1,4,Tee,1000301910,8120,1359702647,,,72.7,,,In Service,,1981,Surrey,,,,,,,,,19900220,20171023,49.051212,-122.845381
0,1,4,Tee,1000302350,19237,1702407965,250,PVC,,19.3,,In Service,7803-0225-00,2006,Surrey,,,Final AB,,,,,,20051123,20120611,49.146982,-122.750577
,1,2,Reducer,1001602773,,1196408040,300,DI,,95.9,,In Service,1211-3490-00,2014,Surrey,,300 X 200 Reducer,Final AB,,,,,,20141219,20141219,49.148550,-122.890152
0,1,4,Tee,1000299701,8095,1374509621,,,69.46,,,In Service,,1975,Surrey,,,,,,,,,19891123,20141219,49.177104,-122.840939
,1,0,Cap,1001952585,,1359702664,150,,,,,In Service,,2017,Surrey,,FT02505,,,,,,,20171023,20171023,49.051212,-122.845405
,1,4,Tee,1001952587,,1359702664,350,DI,,72.21,,In Service,,2017,Surrey,,FT02505,Final AB,,,,,,20171023,20171023,49.051213,-122.845422
0,0,4,Tee,1000298059,4296,1196408037,,,95.79,,,Abandoned,,1976,Surrey,,,,,,,,,19890412,20141219,49.148509,-122.890158
0,1,4,Tee,1000304399,4541,1528910030,,,87.5,,,In Service,,1985,Surrey,,,,,,,,,19890419,20120726,49.184434,-122.798279
0,1,4,Tee,1000304398,4540,1529010030,,,87.5,,,In Service,,1985,Surrey,,,,,,,,,19890419,20120726,49.184434,-122.798252
,1,3,Tap,1001602776,,1203508040,400,DI,,,,In Service,1211-3490-00,2014,Surrey,,,Final AB,,,,,,20141219,20141219,49.148546,-122.888203
,1,2,Reducer,1001405218,,1845705903,200,DI,,61.7,,In Service,7810-0118-00,2012,Surrey,,200X150,Final AB,,,,,,20120816,20120820,49.109578,-122.711265
,1,3,Tap,1001405247,,1841005948,200,DI,,60.75,,In Service,7810-0118-00,2012,Surrey,,,Final AB,,,,,,20120816,20120820,49.110390,-122.712571
,1,4,Tee,1001405213,,1845605923,200,DI,,61.53,,In Service,7810-0118-00,2012,Surrey,,,Final AB,,,,,,20120816,20120820,49.109936,-122.711286
0,1,4,Tee,1000309491,7512,1243106832,,,85.56,,,In Service,,1988,Surrey,,,,,,,,,19891006,20120822,49.126675,-122.877337
,1,2,Reducer,1001422485,,1242506622,300,CAS,,88.83,,In Service,1207-3790-00,2012,Surrey,,300 X 250 Reducer,Initial AB,,,,,,20120822,20120822,49.122890,-122.877508
0,1,4,Tee,1000309663,4112,1242906622,,,89,,,In Service,,1993,Surrey,,,,,,,,,19930804,20120822,49.122877,-122.877404
,1,0,Cap,1001952591,,1359702880,150,,,,,In Service,,2017,Surrey,,FT02505,,,,,,,20171023,20171023,49.055124,-122.845413
,1,4,Tee,1001210695,,1620202764,600,DI,,66.8,,In Service,7810-0020-00,2012,Surrey,,,Final AB,,,,,,20120608,20120608,49.052903,-122.773687
,1,4,Tee,1001210707,,1620202860,200,CAS,,54.1,,In Service,7810-0020-00,2012,Surrey,,,Final AB,,,,,,20120608,20120608,49.054656,-122.773678
,1,4,Tee,1001210700,,1620202790,200,CAS,,63.4,,In Service,7810-0020-00,2012,Surrey,,,Final AB,,,,,,20120608,20120608,49.053378,-122.773685
,1,2,Reducer,1001414338,,1600402761,600,DI,,52.47,,In Service,7810-0020-00,2012,Surrey,,600X300,Final AB,,,,,,20120531,20120608,49.052876,-122.779130
0,1,4,Tee,1000307814,177,1268606252,,,96.89,,,In Service,,1962,Metro Vancouver,,,,,,,,,19880627,20130408,49.116460,-122.870284
0,1,4,Tee,1000307950,14003,1267806264,900,,102.09,,,In Service,,1962,Metro Vancouver,,,,,,,,,19950119,20130408,49.116393,-122.870549
0,0,4,Tee,1000304109,8945,1342310385,,,79.89,,,Abandoned,,1966,Surrey,,,,,,,,,19900119,20121127,49.191178,-122.849764
,1,4,Tee,1001360425,,1635802692,200,DI,,,,In Service,7810-0296-00,2012,Surrey,,,Final AB,,,,,,20120801,20121127,49.051596,-122.769385
,1,3,Tap,1001360427,,1635802675,200,DI,,80.99,,In Service,7810-0296-00,2012,Surrey,,,Final AB,,,,,,20120801,20121127,49.051300,-122.769387
,0,0,Cap,1001559956,,1338410424,350,DI,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121122,20121127,49.191648,-122.850861
,0,0,Cap,1001559994,,1338410419,200,CAS,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121123,20121127,49.191555,-122.850870
0,0,4,Tee,1000310823,11656,1342210406,,,80.5,,,Abandoned,,1961,Surrey,,,,,,,,,19900718,20121127,49.191572,-122.849768
0,0,4,Tee,1000310877,4454,1338310414,,,79.98,,,Abandoned,,1991,Surrey,,,,,,,,,19921021,20121127,49.191711,-122.850860
0,0,4,Tee,1000310880,4983,1338510405,,,80.6,,,Abandoned,,1991,Surrey,,,,,,,,,19921021,20121127,49.191554,-122.850815
0,0,4,Tee,1000310878,4978,1338310409,,,80.08,,,Abandoned,,1991,Surrey,,,,,,,,,19921021,20121127,49.191629,-122.850861
,0,0,Cap,1001131232,,1342510398,350,ST,,,,Abandoned,,2009,Surrey,,,Final AB,,,,,,20090908,20121127,49.191178,-122.849737
,0,0,Cap,1001559995,,1338310419,200,CAS,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121123,20121127,49.191555,-122.850878
,0,0,Cap,1001559957,,1338410424,300,DI,,,,Abandoned,1209-5010-00,2012,Surrey,,,Final AB,,,,,,20121122,20121127,49.191644,-122.850865
0,1,1,Cross,1000315043,14203,1519106803,,,12.32,,,In Service,,1994,Surrey,,,,,,,,,19970108,20130214,49.126317,-122.801220
0,1,4,Tee,1000307553,8739,1519206651,,,14.85,,,In Service,,1994,Surrey,,,,,,,,,19970108,20130214,49.123561,-122.801191
0,1,4,Tee,1000307817,188,1268606254,,,96.97,,,In Service,,1962,Metro Vancouver,,,,,,,,,19880627,20130408,49.116486,-122.870284
0,1,4,Tee,1000299294,13465,1460302191,,,112,,,In Service,,1993,Surrey,,,,,,,,,19930625,20130408,49.042916,-122.817740
0,1,4,Tee,1000307948,13998,1268506255,,,96.97,,,In Service,,1962,Metro Vancouver,,,,,,,,,19880627,20130408,49.116486,-122.870308
,1,2,Reducer,1001411972,,1650001048,200,CAS,,38.38,,In Service,7810-0257-00,2012,Surrey,,200X150,Final AB,,,,,,20120507,20130408,49.021843,-122.765627
,1,4,Tee,1001567220,,1519306666,300,DI,,14.68,,In Service,7808-0128-00,2012,Surrey,,,Initial AB,,,,,,20130214,20130214,49.123576,-122.801191
0,1,4,Tee,1000307813,175,1268506252,,,104,,,In Service,,1962,Metro Vancouver,,,,,,,,,19880627,20130408,49.116451,-122.870329
0,1,4,Tee,1000307816,187,1268606269,,,96.97,,,In Service,,1962,Metro Vancouver,,,,,,,,,19880627,20130408,49.116486,-122.870329
0,1,4,Tee,1000303866,14219,1299407612,,,82.62,,,In Service,,1996,Surrey,,,,,,,,,19970304,20130617,49.141043,-122.861723
0,1,4,Tee,1000298088,4359,1196108229,,,94.8,,,In Service,,1976,Surrey,,,,,,,,,19890413,20130617,49.152237,-122.890199
0,1,4,Tee,1000298050,4248,1196108033,,,95.66,,,In Service,,1986,Surrey,,,,,,,,,19890411,20130617,49.148683,-122.890196
0,1,4,Tee,1000303844,426,1316807870,,,73.7,,,In Service,,1990,Surrey,,,,,,,,,19891122,20130617,49.145701,-122.856909
0,0,4,Tee,1000311021,11153,1142809724,,,62,,,Abandoned,,1958,Surrey,,,,,,,,,19900615,20150127,49.179034,-122.904894
0,1,4,Tee,1000311615,4825,1316908017,,,67.85,,,In Service,,1970,Surrey,,,,,,,,,19890427,20130617,49.148106,-122.856918
0,1,4,Tee,1000306219,1278,1940906300,,,31.65,,,In Service,,1978,Surrey,,,,,,,,,19881024,20130617,49.116955,-122.685020
0,1,4,Tee,1000306218,1276,1944806357,,,34.59,,,In Service,,1978,Surrey,,,,,,,,,19881024,20130617,49.117997,-122.683944
0,0,4,Tee,1000311122,11315,1155709608,,,83.82,,,Abandoned,,1970,Surrey,,,,,,,,,19900622,20150127,49.177190,-122.901268
,1,2,Reducer,1001803845,,1134109620,200,CAS,,60.57,,In Service,1211-3020-00,2014,Surrey,,200 X 150 Reducer,Final AB,,,,,,20150127,20150127,49.177153,-122.907294
,1,4,Tee,1001803721,,1136009621,200,CAS,,63.41,,In Service,1211-3130-00,2014,Surrey,,,Final AB,,,,,,20150127,20150127,49.177171,-122.906756
,1,4,Tee,1001803859,,1156509621,250,CAS,,84.08,,In Service,,,Surrey,,,,,,,,,20150127,20150127,49.177179,-122.901122
,1,2,Reducer,1001803861,,1156409621,250,CAS,,84.05,,In Service,1211-3020-00,2014,Surrey,,250 X 200 Reducer,Final AB,,,,,,20150127,20150127,49.177179,-122.901130
0,1,4,Tee,1000307484,8630,1479106959,,,46.82,,,In Service,,1980,Surrey,,,,,,,,,19900105,20180122,49.129154,-122.812233
,1,3,Tap,1001981094,,1397808027,200,DI,,,,In Service,1216-3040-00,2017,Surrey,,,Initial AB,,,,,,20180122,20180122,49.148260,-122.834612
,1,2,Reducer,1001981099,,1397808020,200,DI,,,,In Service,1216-3040-00,2017,Surrey,,200 X 150 Reducer,Initial AB,,,,,,20180122,20180122,49.148125,-122.834611
0,0,4,Tee,1000302515,3227,1398608020,,,20.5,,,Abandoned,,1975,Surrey,,,,,,,,,19890227,20180122,49.148126,-122.834394
0,1,4,Tee,1000302513,3220,1398208021,,,21,,,In Service,,1975,Surrey,,,,,,,,,19890227,20180122,49.148140,-122.834499
,1,4,Tee,1001913601,,1398208022,200,DI,,20.14,,In Service,1216-3040-00,2017,Surrey,,,Initial AB,,,,,,20180122,20180122,49.148158,-122.834499
,1,0,Cap,1001803899,,1138009710,200,CAS,,,,In Service,1211-3260-00,2014,Surrey,,,Final AB,,,,,,20150127,20150127,49.178795,-122.906221
,1,0,Cap,1001803901,,1135309780,150,CAS,,,,In Service,1211-3260-00,2014,Surrey,,,Final AB,,,,,,20150127,20150127,49.180050,-122.906953
0,1,4,Tee,1000311030,11161,1136609799,,,40.32,,,In Service,,1974,Surrey,,,,,,,,,19900618,20150127,49.180401,-122.906599
,1,0,Cap,1001803916,,1142809724,150,CAS,,,,In Service,1211-3270-00,2014,Surrey,,,Final AB,,,,,,20150127,20150127,49.179035,-122.904886
,1,3,Tap,1001913513,,1292107627,300,DI,,84.1,,In Service,1216-3010-00,2017,Surrey,,,Initial AB,,,,,,20180119,20180119,49.141060,-122.863776
0,1,4,Tee,1000307535,2462,1469406958,,,53.96,,,In Service,,1992,Surrey,,,,,,,,,19920827,20180119,49.129138,-122.814896
,1,3,Tap,1001913575,,1479206974,300,DI,,47.5,,In Service,1216-3020-00,2017,Surrey,,,Initial AB,,,,,,20180119,20180119,49.129171,-122.812233
,1,4,Tee,1001913620,,1354807915,150,DI,,62.43,,In Service,1216-3060-00,2017,Surrey,,,Initial AB,,,,,,20180122,20180122,49.146244,-122.846469
0,1,4,Tee,1000306914,6222,1265609461,,,85.75,,,In Service,,1974,Surrey,,,,,,,,,19890711,20130618,49.174503,-122.870952
0,1,4,Tee,1000306923,6231,1265909405,,,86.7,,,In Service,,1974,Surrey,,,,,,,,,19890711,20130618,49.173486,-122.870887
0,1,4,Tee,1000306913,6221,1265609500,,,86.54,,,In Service,,1979,Surrey,,,,,,,,,19890711,20130618,49.175198,-122.870952
0,1,4,Tee,1000309167,16881,1266407825,300,CAS,,,,In Service,7895-0227-00,2000,Surrey,,,Final AB,,,,,,20030514,20130618,49.144650,-122.870862
,1,4,Tee,1001420893,,1279302045,,DI,,,,In Service,9401,,Surrey,,As per Operations 7-24-12 FT00140 - ADH,Final AB,,,,,,20120809,20120809,49.040048,-122.867570
,1,0,Cap,1001420896,,1279202045,150,DI,,,,In Service,9401,,Surrey,,As per Operations 7-24-12 FT00140 - ADH,Final AB,,,,,,20120809,20120809,49.040048,-122.867605
0,0,4,Tee,1000303674,9757,1488211205,,,65.33,,,Abandoned,,1991,Surrey,,,,,,,,,19910722,20120427,49.205960,-122.809422
0,0,4,Tee,1000310146,9082,1374303154,,,14.3,,,Abandoned,,1983,Surrey,,,,,,,,,19900126,20120427,49.060367,-122.841337
0,1,4,Tee,1000303396,6518,1241511025,,,0.3,,,In Service,,1990,Surrey,,,,,,,,,19890831,20120809,49.202557,-122.877600
0,1,4,Tee,1000302382,1302,1549307985,,,51.96,,,In Service,,1994,Surrey,,,,,,,,,19950203,20120427,49.147422,-122.792806
0,1,4,Tee,1000307236,1568,1549308028,,,55.98,,,In Service,,1989,Surrey,,,,,,,,,19910501,20120427,49.148199,-122.792810
0,1,4,Tee,1000303364,14473,1236611161,,,-0.43,,,In Service,,1996,Surrey,,,,,,,,,19980212,20120809,49.205022,-122.878921
,1,0,Cap,1001420945,,1241511026,200,CAS,,,,In Service,1210-3240-00,2011,Surrey,,,Final AB,,,,,,20120809,20120809,49.202568,-122.877600
,1,4,Tee,1001152654,,1681602363,150,CAS,,,,In Service,,1969,Surrey,,,Final AB,,,,,,20100315,20120427,49.045614,-122.756817
,1,2,Reducer,1001411081,,1374503105,200,CAS,,46.99,,In Service,1209-3010-00,2012,Surrey,,,Final AB,,,,,,20120427,20120427,49.059200,-122.841308
0,1,4,Tee,1000301751,12766,1702702363,,,106,,,In Service,,1981,Surrey,,,,,,,,,19901212,20120427,49.045616,-122.751013
0,1,1,Cross,1000315288,14033,1380902219,250,DI,,89.78,,In Service,,2008,Surrey,,,Initial AB,,,,,,19960321,20120427,49.043164,-122.839599
0,1,4,Tee,1000305144,17458,1668106410,300,CAS,,18.92,,In Service,7896-0353-00,2003,Surrey,,,Final AB,,,,,,20030813,20120427,49.118846,-122.760186
0,1,4,Tee,1000302869,4001,1539709558,,,87.55,,,In Service,,1980,Surrey,,,,,,,,,19890331,20120514,49.176147,-122.795342
,1,4,Tee,1001412574,,1539709618,400,DI,,87.45,,In Service,1210-5020-00,2011,Surrey,,,Final AB,,,,,,20120514,20120514,49.176976,-122.795349
0,1,4,Tee,1000304435,4621,1528609655,,,90.36,,,In Service,,1984,Surrey,,,,,,,,,19890421,20120514,49.177664,-122.798406
,1,2,Reducer,1001412533,,1533609604,200,DI,,,,In Service,1210-5020-00,2011,Surrey,,200 X 150 Reducer,Final AB,,,,,,20120514,20120514,49.176729,-122.797030
,1,4,Tee,1001412425,,1524209616,400,DI,,91.61,,In Service,1210-5020-00,2011,Surrey,,,Final AB,,,,,,20120514,20120514,49.176957,-122.799622
0,0,4,Tee,1000836848,,1539409608,200,DI,,88,,Abandoned,7803-0138-00,2007,Surrey,,,Final AB,,,,,,20071105,20120514,49.176804,-122.795428
,1,4,Tee,1001412531,,1533609617,400,DI,,89.25,,In Service,1210-5020-00,2011,Surrey,,,Final AB,,,,,,20120514,20120514,49.176971,-122.797033
,1,2,Reducer,1001412572,,1539709618,400,DI,,87.45,,In Service,1210-5020-00,2011,Surrey,,400 X 350 Reducer,Final AB,,,,,,20120514,20120514,49.176976,-122.795336
,1,2,Reducer,1001412546,,1534609617,400,DI,,,,In Service,1210-5020-00,2011,Surrey,,400 X 350 Reducer,Final AB,,,,,,20120514,20120514,49.176973,-122.796749
,1,2,Reducer,1001412573,,1539809618,400,DI,,87.45,,In Service,1210-5020-00,2011,Surrey,,400 X 350 Reducer,Final AB,,,,,,20120514,20120514,49.176977,-122.795312
,1,2,Reducer,1001412426,,1524209616,400,DI,,,,In Service,1210-5020-00,2011,Surrey,,400 X 350 Reducer,Final AB,,,,,,20120514,20120514,49.176957,-122.799609
,1,3,Tap,1001412418,,1521609613,600,DI,,90.3,,In Service,1210-5020-00,2011,Surrey,,,Final AB,,,,,,20120514,20120514,49.176908,-122.800349
,1,4,Tee,1001187303,,1899406377,300,DI,,70.18,,In Service,1205-6110-00,2008,Surrey,,,Final AB,,,,,,20110120,20120604,49.118113,-122.696429
,1,4,Tee,1001187211,,1884306427,300,CAS,,70.8,,In Service,1205-3210-00,2008,Surrey,,,Final AB,,,,,,20110119,20120604,49.119028,-122.700575
,1,3,Tap,1001187221,,1895006430,300,DI,,69.28,,In Service,1205-3210-00,2008,Surrey,,,Final AB,,,,,,20110119,20120604,49.119076,-122.697630
0,1,4,Tee,1000313447,13245,1490003084,,,,,,In Service,,1992,Surrey,,,,,,,,,19930421,20120604,49.058765,-122.809515
0,1,2,Reducer,1000852125,,1490003084,250,DI,,,,In Service,1205-3240-00,2008,Surrey,,,Final AB,,,,,,20080605,20120604,49.058762,-122.809510
0,1,4,Tee,1000307471,18833,1588608694,300,DI,,,,In Service,7802-0381-00,2005,Surrey,,,Final AB,,,,,,20050419,20120830,49.160234,-122.781924
,1,4,Tee,1001418015,,1588608610,300,DI,,84.45,,In Service,7805-0123-00,2012,Surrey,,,Final AB,,,,,,20120711,20120830,49.158711,-122.781915
0,1,4,Tee,1000303638,7112,1462211500,,,47.49,,,In Service,,1986,Surrey,,,,,,,,,19890919,20120830,49.211315,-122.816592
,1,4,Tee,1001413543,,1918003293,400,DI,,44.75,,In Service,7810-0179-00,2013,Surrey,,,Final AB,,,,,,20131119,20131120,49.062288,-122.691650
0,1,0,Cap,1000308501,14305,1139710321,,DI,3.94,,,In Service,,1996,Surrey,,,,,,,,,20040322,20131120,49.189846,-122.905726
,1,4,Tee,1001413545,,1917803413,400,DI,,44.37,,In Service,7810-0179-00,2013,Surrey,,,Final AB,,,,,,20131119,20131120,49.064468,-122.691669
,1,4,Tee,1001568086,,1640109614,750,CAS,,27.25,,In Service,1709-3090-00,2012,Surrey,,,Final AB,,,,,,20130220,20130220,49.176862,-122.767634
,1,3,Tap,1001568087,,1640009614,560,CAS,,29.08,,In Service,1709-3090-00,2012,Surrey,,,Final AB,,,,,,20130220,20130220,49.176862,-122.767655
,1,2,Reducer,1001568092,,1640109614,750,CAS,,,,In Service,1709-3090-00,2012,Surrey,,750 x 600 Reducer,Final AB,,,,,,20130220,20130220,49.176857,-122.767634
,1,2,Reducer,1001568093,,1640109613,600,CAS,,,,In Service,1709-3090-00,2012,Surrey,,600 X 150 Reducer,Final AB,,,,,,20130220,20130220,49.176840,-122.767635
,1,2,Reducer,1001568107,,1654609626,750,CAS,,,,In Service,1709-3090-00,2012,Surrey,,750 X 600 Reducer,Final AB,,,,,,20130220,20130220,49.177074,-122.763634
,1,2,Reducer,1001568108,,1654709627,750,CAS,,,,In Service,1709-3090-00,2012,Surrey,,750 X 600 Reducer,Final AB,,,,,,20130220,20130220,49.177074,-122.763606
,1,2,Reducer,1001568116,,1662009621,750,CAS,,12.18,,In Service,1709-3090-00,2012,Surrey,,750 X 600 Reducer,Final AB,,,,,,20130220,20130220,49.176978,-122.761585
,1,2,Reducer,1001568117,,1662109621,750,CAS,,12.18,,In Service,1709-3090-00,2012,Surrey,,750 X 600 Reducer,Final AB,,,,,,20130220,20130220,49.176978,-122.761558
,1,4,Tee,1001568121,,1662109621,750,CAS,,12.2,,In Service,1709-3090-00,2012,Surrey,,,Final AB,,,,,,20130220,20130220,49.176978,-122.761544
,1,3,Tap,1001568124,,1662109624,560,CAS,,13.18,,In Service,1709-3090-00,2012,Surrey,,,Final AB,,,,,,20130220,20130220,49.177017,-122.761544
,1,0,Cap,1001568130,,1661709624,560,CAS,,,,In Service,1709-3090-00,2012,Surrey,,,Final AB,,,,,,20130220,20130220,49.177017,-122.761679
,1,4,Tee,1001568058,,1620409620,300,DI,,59,,In Service,1709-3090-00,2012,Surrey,,,Final AB,,,,,,20130219,20130220,49.176981,-122.773076
0,0,4,Tee,1000299733,8292,1397409653,,,70.53,,,Abandoned,,1975,Surrey,,,,,,,,,19891211,20131122,49.177686,-122.834608
,1,2,Reducer,1001578449,,1600302959,300,DI,,19.27,,In Service,7805-0349-00,2013,Surrey,,300X250,Final AB,,,,,,20130306,20130306,49.056455,-122.779140
,1,4,Tee,1001578446,,1600002654,350,DI,,68.2,,In Service,7805-0349-00,2013,Surrey,,,Final AB,,,,,,20130306,20130306,49.050931,-122.779245
0,1,4,Tee,1000301449,2441,1246001937,,,42.48,,,In Service,,1990,Surrey,,,,,,,,,19920221,20120426,49.038405,-122.876708
0,1,4,Tee,1000301451,2587,1256401848,,,46.09,,,In Service,,1990,Surrey,,,,,,,,,19920221,20120426,49.036792,-122.873857
0,1,4,Tee,1000312551,19264,1909606834,350,DI,,79.62,,In Service,7803-0060-00,2005,Surrey,,,Final AB,,,,,,20051208,20140613,49.126377,-122.693563
0,1,4,Tee,1000311814,3252,1620108525,,,64.75,,,In Service,,1992,Surrey,,,,,,,,,19910612,20130325,49.157413,-122.773241
,1,3,Tap,1001356487,,1629508429,200,DI,,64.92,,In Service,7811-0079-00,2013,Surrey,,,Final AB,,,,,,20130325,20130325,49.155420,-122.770647
0,1,4,Tee,1000312513,18340,1859006678,100,DI,,69.26,,In Service,7803-0003-00,2004,Surrey,,,Final AB,,,,,,20040929,20110608,49.123594,-122.707540
0,1,4,Tee,1000302157,17311,1640905381,100,CAS,,0.87,,In Service,1297-909,1999,Surrey,,,,,,,,,20030708,20121101,49.100256,-122.767769
0,1,4,Tee,1000300240,18679,1511106150,100,DI,,32.51,,In Service,7803-0054-00,2005,Surrey,,,Final AB,,,,,,20060209,,49.114246,-122.803484
0,1,4,Tee,1000300570,15387,1824406931,100,DI,,47.81,,In Service,7898-0046-00,1999,Surrey,,,Final AB,,,,,,20020715,20110608,49.128183,-122.717052
0,1,4,Tee,1000313715,18405,1600402756,300,DI,,52.52,,In Service,7899-0179-00,2003,Surrey,,,Final AB,,,,,,20041022,20120531,49.052777,-122.779152
,1,2,Reducer,1001414988,,1505802160,450,DI,,,,In Service,1205-5510-00,2008,Surrey,,450 X 350 Reducer,Final AB,,,,,,20120605,20120605,49.042047,-122.805235
0,1,4,Tee,1000853173,,1493103017,200,DI,,,,In Service,1202-5530-00,2008,Surrey,,,Final AB,,,,,,20080625,20120605,49.057556,-122.808674
,1,2,Reducer,1001414994,,1500602210,450,DI,,117.53,,In Service,1205-5510-00,2008,Surrey,,450 X 400 Reducer,Final AB,,,,,,20120605,20120605,49.042949,-122.806648
,1,4,Tee,1001414990,,1505702160,450,DI,,113.77,,In Service,1205-5510-00,2008,Surrey,,,Final AB,,,,,,20120605,20120605,49.042047,-122.805258
0,1,1,Cross,1000315382,19168,1919602168,400,DI,,38.78,,In Service,1204-6050-00,2005,Surrey,,,Final AB,,,,,,20051011,20120605,49.041938,-122.691331
,1,2,Reducer,1001414987,,1505902160,450,DI,,,,In Service,1205-5510-00,2008,Surrey,,450 X 350 Reducer,Final AB,,,,,,20120605,20120605,49.042047,-122.805210
,1,3,Tap,1001414997,,1500502210,450,DI,,117.54,,In Service,1205-5510-00,2008,Surrey,,,Final AB,,,,,,20120605,20120605,49.042949,-122.806670
0,1,4,Tee,1000299280,13250,1505302162,,,114.53,,,In Service,,1989,Surrey,,,,,,,,,19930421,20120605,49.042066,-122.805354
0,1,4,Tee,1000313248,18087,1649206193,100,DI,,28.35,,In Service,7896-0301-00,2004,Surrey,,,Final AB,,,,,,20040616,20110608,49.114943,-122.765420
0,1,4,Tee,1000303322,6038,1629610207,,,44.07,,,In Service,,1987,Surrey,,,,,,,,,19890626,,49.187835,-122.770472
0,1,4,Tee,1000301612,9712,1223802243,,,42.15,,,In Service,,1973,Surrey,,,,,,,,,19900315,,49.043949,-122.882790
0,1,4,Tee,1000309763,18550,1253506948,100,DI,,85.9,,In Service,7802-0314-00,2004,Surrey,,,Final AB,,,,,,20041216,20110608,49.128775,-122.874448
0,1,4,Tee,1000300583,16333,1814906673,100,DI,,46.05,,In Service,7800-0028-00,2001,Surrey,,,Final AB,,,,,,20021118,20110608,49.123530,-122.719693
0,1,4,Tee,1000308833,16340,1695408663,100,CAS,,19.08,,In Service,7800-0173-00,2001,Surrey,,,Final AB,,,,,,20021118,,49.159606,-122.752452
0,1,4,Tee,1000299991,15102,1561903314,100,DI,,33.1,,In Service,7800-0107-00,2001,Surrey,,,Final AB,,,,,,20020618,20110608,49.062897,-122.789703
,1,2,Reducer,1001420323,,1432805564,200,CAS,,55.12,,In Service,1210-3150-00,2011,Surrey,,200 X 150 Reducer,Final AB,,,,,,20120803,20120803,49.103661,-122.825113
